neuron_id,oscillation,mean_angle,var,p,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst
2079,theta,1.58,0.89,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,60.94565890575504,6.156526927719312,0.6305042344679628
2080,delta,-2.99,0.87,0.79,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9773134891221602
2080,theta,0.17,0.85,0.47,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9773134891221602
2081,delta,2.09,0.96,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,FF,48.25048636025903,7.81349107005539,0.6178845889540447
2081,theta,1.52,0.89,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,FF,48.25048636025903,7.81349107005539,0.6178845889540447
2082,delta,-1.06,0.95,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,46.13418796101158,6.760114399036842,0.6184470445975612
2082,theta,1.98,0.94,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,46.13418796101158,6.760114399036842,0.6184470445975612
2083,delta,-2.87,0.5,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,55.69155322912755,0.5843469391730287,1.0746840881823208
2083,theta,1.53,0.87,0.15,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,55.69155322912755,0.5843469391730287,1.0746840881823208
2084,delta,2.89,0.87,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.28605968791939,1.7202751883425746,0.934486610990411
2084,theta,1.5,0.93,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.28605968791939,1.7202751883425746,0.934486610990411
2087,delta,2.29,0.95,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,53.43782866371882,2.078413939229488,0.910594474267389
2087,theta,1.98,0.95,0.07,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,53.43782866371882,2.078413939229488,0.910594474267389
2091,delta,1.77,0.94,0.16,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.898714354644966,0.7750693761895633,1.180052650920296
2091,theta,1.6,0.88,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.898714354644966,0.7750693761895633,1.180052650920296
2099,delta,0.79,0.73,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,44.890450543298414,0.6853438544813454,0.8716619432466447
2099,theta,0.85,0.89,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,44.890450543298414,0.6853438544813454,0.8716619432466447
2101,delta,-2.38,0.72,0.03,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.92820019021997,0.6441762288303132,0.8226911178960278
2101,theta,-2.83,0.95,0.33,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.92820019021997,0.6441762288303132,0.8226911178960278
2102,delta,-1.57,0.97,0.04,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,67.38256012519787,3.833600221163726,0.7932587293233723
2102,theta,1.55,0.91,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,67.38256012519787,3.833600221163726,0.7932587293233723
2103,delta,-2.33,0.66,0.03,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.22767001113016,0.9076533964194792,0.7413694567176219
2103,theta,-2.73,0.94,0.23,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.22767001113016,0.9076533964194792,0.7413694567176219
2104,delta,2.72,0.46,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,34.67921614853327,2.9307557345833017,0.8225071811702727
2104,theta,0.84,0.96,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,34.67921614853327,2.9307557345833017,0.8225071811702727
2105,delta,-1.85,0.0,0.51,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,,,
2105,theta,1.41,0.0,0.56,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,,,
2106,delta,-2.3,0.58,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5270471830206478,0.9794891443586046
2106,theta,-0.66,0.95,0.52,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5270471830206478,0.9794891443586046
2107,delta,1.21,0.94,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,54.2125014414097,3.7689321979391113,0.2794903206980291
2107,theta,1.46,0.9,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,54.2125014414097,3.7689321979391113,0.2794903206980291
2108,delta,-0.03,0.83,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.81782746629432,1.1464567903233935,0.8209667795459852
2108,theta,1.43,0.95,0.03,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.81782746629432,1.1464567903233935,0.8209667795459852
2111,delta,-2.81,0.43,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,24.02419602155095,4.3703028582527885,0.6876309184963336
2111,theta,0.94,0.95,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,24.02419602155095,4.3703028582527885,0.6876309184963336
2112,delta,-1.13,0.83,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.21274306023005,1.4985049007921645,0.817371810658312
2112,theta,0.92,0.92,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.21274306023005,1.4985049007921645,0.817371810658312
2118,delta,2.04,0.92,0.15,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,46.768417138669946,,1.010757208373959
2118,theta,1.72,0.84,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,46.768417138669946,,1.010757208373959
2119,delta,1.85,0.88,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,82.47880223826513,,0.8414668474525389
2119,theta,0.64,0.74,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,82.47880223826513,,0.8414668474525389
2120,delta,1.1,0.73,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,52.62065918572157,0.5871977355358033,0.9249725338201414
2120,theta,1.57,0.95,0.45,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,52.62065918572157,0.5871977355358033,0.9249725338201414
2122,delta,1.35,0.0,0.51,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,,,
2123,delta,-2.07,0.47,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,57.413033810112296,,1.3308986139307213
2123,theta,-0.7,0.72,0.01,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,57.413033810112296,,1.3308986139307213
2125,delta,0.1,0.64,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.41497584463788,1.9140021436824024,0.8276022281431212
2125,theta,1.52,0.92,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.41497584463788,1.9140021436824024,0.8276022281431212
2126,delta,0.31,0.74,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,51.85281153587155,4.716744442771855,0.6702205194581803
2126,theta,1.61,0.9,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,51.85281153587155,4.716744442771855,0.6702205194581803
2127,delta,2.43,0.94,0.17,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,35.92117726326764,0.8013187417006294,0.9380523782042745
2127,theta,1.07,0.86,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,35.92117726326764,0.8013187417006294,0.9380523782042745
2128,delta,-2.4,0.91,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,36.78976700053471,2.5955322453016643,0.6835122348089959
2128,theta,2.51,0.92,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,36.78976700053471,2.5955322453016643,0.6835122348089959
2130,delta,2.47,0.99,0.66,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,38.7998882353005,4.3813232206306285,0.5028300914214332
2130,theta,1.69,0.91,0.0,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,38.7998882353005,4.3813232206306285,0.5028300914214332
2134,delta,-2.39,0.96,0.09,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,1.4136596482980353,0.9593491918790262
2134,theta,1.86,0.87,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,1.4136596482980353,0.9593491918790262
2135,delta,-0.11,0.9,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,50.87803103334471,4.440948100713901,0.3661418541249038
2135,theta,1.04,0.88,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,50.87803103334471,4.440948100713901,0.3661418541249038
2136,delta,-2.69,0.9,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,25.89430419945039,0.5401059789084285,0.9721294347026136
2136,theta,1.94,0.9,0.04,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,25.89430419945039,0.5401059789084285,0.9721294347026136
2137,delta,-0.1,0.95,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,70.18954239502568,2.276991728029812,0.6404260700167252
2137,theta,0.19,0.97,0.33,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,70.18954239502568,2.276991728029812,0.6404260700167252
2138,delta,2.19,0.98,0.4,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,58.97728706076808,2.135183440808525,0.8138452419350997
2138,theta,0.84,0.95,0.06,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,58.97728706076808,2.135183440808525,0.8138452419350997
2139,delta,-2.37,0.93,0.05,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,45.020205833417634,0.9230740058563248,0.9512994321542596
2139,theta,1.59,0.92,0.05,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,45.020205833417634,0.9230740058563248,0.9512994321542596
2144,delta,-0.72,0.97,0.21,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,37.93012216786266,1.99761100387206,0.8495125181880279
2144,theta,1.55,0.86,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,37.93012216786266,1.99761100387206,0.8495125181880279
2147,delta,-0.2,0.93,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,63.60394403902677,3.0272711772641268,0.7802701622377051
2147,theta,0.86,0.94,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,63.60394403902677,3.0272711772641268,0.7802701622377051
2152,delta,-0.54,0.91,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.66988643338112,2.2265373277423315,0.8047856674425442
2152,theta,1.31,0.96,0.18,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.66988643338112,2.2265373277423315,0.8047856674425442
2155,delta,-2.82,0.92,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,39.66557538653194,3.911306032547047,0.8189453361830765
2155,theta,0.82,0.95,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,39.66557538653194,3.911306032547047,0.8189453361830765
2156,delta,-2.7,0.87,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,49.79741425027217,,0.8852494364412413
2156,theta,0.99,0.96,0.13,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,49.79741425027217,,0.8852494364412413
2162,delta,-0.93,0.97,0.03,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,83.31178468896326,3.3621969016817115,0.272691837150517
2162,theta,1.08,0.91,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,83.31178468896326,3.3621969016817115,0.272691837150517
2165,delta,-2.72,0.95,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,32.53910399033316,2.1845278954008154,0.9107649376359396
2165,theta,1.75,0.96,0.1,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,32.53910399033316,2.1845278954008154,0.9107649376359396
2166,delta,2.96,0.74,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,22.52726388308477,0.5900368620259109,0.8215805824942763
2166,theta,-3.0,0.88,0.04,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,22.52726388308477,0.5900368620259109,0.8215805824942763
2170,delta,-2.95,0.66,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.9505917833717992,0.999133432871674
2170,theta,0.85,0.94,0.07,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.9505917833717992,0.999133432871674
2172,delta,-2.88,0.79,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,89.60805863123426,,0.9895927195762632
2172,theta,1.52,0.98,0.93,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,89.60805863123426,,0.9895927195762632
2173,delta,-3.06,0.85,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,33.39201043666583,0.6307926817401951,0.9679159405727716
2173,theta,1.91,0.85,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,33.39201043666583,0.6307926817401951,0.9679159405727716
2174,delta,-2.88,0.86,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.782125101419865,0.7442161117447244,0.9526000075962328
2174,theta,1.66,0.96,0.56,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.782125101419865,0.7442161117447244,0.9526000075962328
2176,delta,0.22,0.89,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,66.8438872739408,3.2145232339319123,0.4504967684358749
2176,theta,1.7,0.91,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,66.8438872739408,3.2145232339319123,0.4504967684358749
2177,delta,0.24,0.89,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,55.14214442077056,3.189186374061864,0.7789531197751722
2177,theta,1.32,0.95,0.02,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,55.14214442077056,3.189186374061864,0.7789531197751722
2178,delta,-3.02,0.86,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,20.905271290975435,1.666436134101121,0.9223287500476944
2178,theta,1.01,0.92,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,20.905271290975435,1.666436134101121,0.9223287500476944
2180,delta,2.73,0.86,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,,1.7392015834934835,0.7564671019312645
2180,theta,1.51,0.88,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,,1.7392015834934835,0.7564671019312645
2181,delta,2.98,0.98,0.78,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,51.6836361767412,0.680207254213768,0.9472430557806476
2181,theta,2.27,0.92,0.12,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,51.6836361767412,0.680207254213768,0.9472430557806476
2182,delta,-0.49,0.0,0.51,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,50.08876587163553,,
2183,delta,-3.0,0.86,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,FF,25.80150690658621,6.657413075478309,0.460639062255315
2183,theta,0.74,0.94,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,FF,25.80150690658621,6.657413075478309,0.460639062255315
2184,delta,-3.02,0.9,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.51204454604637,4.423717135818784,0.7734954467323579
2184,theta,1.02,0.93,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.51204454604637,4.423717135818784,0.7734954467323579
2185,delta,-2.21,0.98,0.64,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,40.56387780453784,2.155379995068282,0.8630919411153477
2185,theta,0.97,0.94,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,40.56387780453784,2.155379995068282,0.8630919411153477
2186,delta,-0.22,0.93,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,56.10192810492944,3.559221201215167,0.5153658412423836
2186,theta,0.73,0.95,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,56.10192810492944,3.559221201215167,0.5153658412423836
2187,delta,1.77,0.94,0.09,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.787616314970506,0.7744768352856146,0.9551982318847728
2187,theta,1.38,0.91,0.05,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.787616314970506,0.7744768352856146,0.9551982318847728
2188,delta,0.04,0.85,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,56.01211698111965,1.1051279958164606,0.7426299366278681
2188,theta,1.33,0.88,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,56.01211698111965,1.1051279958164606,0.7426299366278681
2189,delta,-1.79,0.97,0.16,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,43.40429194939483,1.5453829347156771,0.9109220958217918
2189,theta,1.33,0.96,0.32,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,43.40429194939483,1.5453829347156771,0.9109220958217918
2190,delta,3.12,0.68,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,84.34994467132688,,1.043101202117206
2190,theta,0.96,0.87,0.01,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,84.34994467132688,,1.043101202117206
2191,delta,-0.1,0.94,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,60.40209363704864,4.820977831504619,0.5191072021032133
2191,theta,0.58,0.95,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,60.40209363704864,4.820977831504619,0.5191072021032133
2192,delta,3.05,0.91,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,26.426375019899865,2.9582664769926845,0.818752086230181
2192,theta,0.87,0.91,0.0,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,26.426375019899865,2.9582664769926845,0.818752086230181
2193,delta,-0.4,0.97,0.24,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.35843083557157,1.3307882114326368,0.7571300812262589
2193,theta,0.59,0.97,0.57,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.35843083557157,1.3307882114326368,0.7571300812262589
2194,delta,-3.08,0.96,0.64,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.979384923967132
2194,theta,0.89,0.9,0.11,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.979384923967132
2195,delta,-2.65,0.95,0.32,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5094465245880835,1.0275004475713407
2195,theta,0.5,0.89,0.07,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5094465245880835,1.0275004475713407
2198,delta,-1.13,0.96,0.32,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,38.17600547865209,0.8997570467412306,0.9455254139576056
2198,theta,0.24,0.98,0.81,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,38.17600547865209,0.8997570467412306,0.9455254139576056
2200,delta,-0.78,0.97,0.71,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.89440987672097,0.747609434476623,1.0571439955018185
2200,theta,1.86,0.93,0.23,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.89440987672097,0.747609434476623,1.0571439955018185
2202,delta,-0.82,0.97,0.05,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.30731041159314,4.480737083246753,0.3591545039027036
2202,theta,0.37,0.91,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.30731041159314,4.480737083246753,0.3591545039027036
2208,delta,-0.17,0.92,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,59.39042761782164,2.5819000370812297,0.7766470787160267
2208,theta,0.45,0.97,0.48,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,59.39042761782164,2.5819000370812297,0.7766470787160267
2211,delta,0.23,0.87,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.98674725770312,2.115680450001852,0.8781770459242438
2211,theta,0.93,0.92,0.01,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.98674725770312,2.115680450001852,0.8781770459242438
2212,delta,0.06,0.87,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,63.39174927642321,1.9311397002367487,0.6988500586956914
2212,theta,1.67,0.9,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,63.39174927642321,1.9311397002367487,0.6988500586956914
2213,delta,-0.47,0.89,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,47.00779663762,4.465792199650279,0.4784545443518522
2213,theta,0.63,0.91,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,47.00779663762,4.465792199650279,0.4784545443518522
2214,delta,0.08,0.91,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.11085956721036,2.8962816679571834,0.6936776316593349
2214,theta,0.67,0.93,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.11085956721036,2.8962816679571834,0.6936776316593349
2217,delta,0.02,0.88,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,54.35180127832714,2.1652057604435253,0.7873329444370822
2217,theta,1.17,0.92,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,54.35180127832714,2.1652057604435253,0.7873329444370822
2220,delta,3.1,0.86,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,85.46637694859714,1.4383963711884378,0.7896843244099438
2220,theta,0.08,0.89,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,85.46637694859714,1.4383963711884378,0.7896843244099438
2222,delta,0.54,0.95,0.03,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.84476242138581,1.6237800899193804,0.4201237298667034
2222,theta,0.86,0.94,0.04,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.84476242138581,1.6237800899193804,0.4201237298667034
2225,delta,0.19,0.88,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,69.89547093140999,2.346965907649407,0.7661631138460954
2225,theta,1.76,0.87,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,69.89547093140999,2.346965907649407,0.7661631138460954
2233,delta,0.22,0.82,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,41.46835495268897,2.937658641616653,0.7139480674235856
2233,theta,1.08,0.93,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,41.46835495268897,2.937658641616653,0.7139480674235856
2235,delta,-2.34,0.95,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,36.20114029770828,2.0010110292159875,0.8969571332741337
2235,theta,0.53,0.95,0.08,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,36.20114029770828,2.0010110292159875,0.8969571332741337
2236,delta,-1.74,0.97,0.43,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.18612027430412,1.1574001566261496,0.9233310634345157
2236,theta,1.35,0.97,0.56,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.18612027430412,1.1574001566261496,0.9233310634345157
2237,delta,-3.1,0.94,0.78,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.96874394201896,,0.9549154546498332
2237,theta,0.8,0.91,0.62,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.96874394201896,,0.9549154546498332
2239,delta,2.8,0.77,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9047746143059924
2239,theta,3.01,0.85,0.19,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9047746143059924
2241,delta,-0.48,0.93,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.81370152171935,2.5525428359829383,0.6636386903310624
2241,theta,1.23,0.96,0.22,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.81370152171935,2.5525428359829383,0.6636386903310624
2242,delta,-0.84,0.96,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,26.193576669034968,3.731675044683625,0.5463146111727266
2242,theta,1.17,0.95,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,26.193576669034968,3.731675044683625,0.5463146111727266
2243,delta,-1.11,0.95,0.43,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,56.03544410911789,1.977759169016611,0.695514201114712
2243,theta,2.12,0.89,0.07,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,56.03544410911789,1.977759169016611,0.695514201114712
2244,delta,3.0,0.8,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.32476850184122,0.8385474208419454,0.9495172439248644
2244,theta,1.14,0.93,0.12,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.32476850184122,0.8385474208419454,0.9495172439248644
2246,delta,-0.42,0.95,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,42.339617316744096,4.440637303852572,0.5903241933404475
2246,theta,0.1,0.91,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,42.339617316744096,4.440637303852572,0.5903241933404475
2247,delta,-1.06,0.88,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.011757214969094,0.9897296515390284,0.7916655495942588
2247,theta,-2.31,0.96,0.38,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.011757214969094,0.9897296515390284,0.7916655495942588
2248,delta,-3.08,0.68,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,31.370359777068188,2.4670055939005726,0.740664326214941
2248,theta,0.62,0.95,0.08,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,31.370359777068188,2.4670055939005726,0.740664326214941
2249,delta,0.26,0.97,0.04,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.52536242773249,3.804574038259928,0.5994101284990765
2249,theta,0.73,0.94,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.52536242773249,3.804574038259928,0.5994101284990765
2250,delta,3.1,0.98,0.44,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,43.16282240465853,2.1528368892696905,0.8361696971129036
2250,theta,1.03,0.92,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,43.16282240465853,2.1528368892696905,0.8361696971129036
2251,delta,-2.63,0.96,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,48.60654629002053,2.509583335216513,0.8403416782894934
2251,theta,0.88,0.92,0.0,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,48.60654629002053,2.509583335216513,0.8403416782894934
2252,delta,-0.09,0.95,0.01,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,61.14117959273463,2.1681806015201968,0.7679718893419308
2252,theta,0.94,0.95,0.12,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,61.14117959273463,2.1681806015201968,0.7679718893419308
2253,delta,3.09,0.97,0.96,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.8051547798237115,0.91677129611398
