timepoint_s,cluster,quality,session_name
64.0,act,med,chronic_08
66.0,act,med,chronic_08
68.0,act,med,chronic_08
70.0,act,med,chronic_08
72.0,act,med,chronic_08
74.0,act,med,chronic_08
76.0,act,med,chronic_08
78.0,act,med,chronic_08
80.0,act,med,chronic_08
82.0,act,med,chronic_08
84.0,act,med,chronic_08
86.0,act,med,chronic_08
88.0,act,med,chronic_08
90.0,act,med,chronic_08
92.0,act,med,chronic_08
94.0,act,med,chronic_08
96.0,act,med,chronic_08
98.0,act,med,chronic_08
100.0,act,med,chronic_08
102.0,act,med,chronic_08
104.0,act,med,chronic_08
106.0,act,med,chronic_08
108.0,act,med,chronic_08
110.0,act,med,chronic_08
112.0,act,med,chronic_08
114.0,act,med,chronic_08
116.0,act,med,chronic_08
118.0,act,med,chronic_08
120.0,act,med,chronic_08
122.0,sw,med,chronic_08
124.0,sw,med,chronic_08
126.0,sw,med,chronic_08
128.0,sw,med,chronic_08
130.0,sw,med,chronic_08
132.0,sw,med,chronic_08
134.0,sw,med,chronic_08
136.0,sw,med,chronic_08
138.0,sw,med,chronic_08
140.0,sw,med,chronic_08
142.0,sw,med,chronic_08
144.0,sw,med,chronic_08
146.0,sw,med,chronic_08
148.0,sw,med,chronic_08
150.0,sw,med,chronic_08
152.0,sw,med,chronic_08
154.0,sw,med,chronic_08
156.0,sw,med,chronic_08
158.0,sw,med,chronic_08
160.0,sw,med,chronic_08
162.0,sw,med,chronic_08
164.0,sw,med,chronic_08
166.0,sw,med,chronic_08
168.0,sw,med,chronic_08
170.0,sw,med,chronic_08
172.0,sw,med,chronic_08
174.0,sw,med,chronic_08
176.0,sw,med,chronic_08
178.0,sw,med,chronic_08
180.0,sw,med,chronic_08
182.0,sw,med,chronic_08
184.0,sw,med,chronic_08
186.0,sw,med,chronic_08
188.0,sw,med,chronic_08
190.0,sw,med,chronic_08
192.0,sw,med,chronic_08
194.0,sw,med,chronic_08
196.0,sw,med,chronic_08
198.0,sw,med,chronic_08
200.0,sw,med,chronic_08
202.0,sw,med,chronic_08
204.0,sw,med,chronic_08
206.0,sw,med,chronic_08
208.0,sw,med,chronic_08
210.0,sw,med,chronic_08
212.0,sw,med,chronic_08
214.0,sw,med,chronic_08
216.0,sw,med,chronic_08
218.0,sw,med,chronic_08
220.0,sw,med,chronic_08
222.0,sw,med,chronic_08
224.0,sw,med,chronic_08
226.0,sw,med,chronic_08
228.0,sw,med,chronic_08
230.0,sw,med,chronic_08
232.0,sw,med,chronic_08
234.0,sw,med,chronic_08
236.0,act,med,chronic_08
238.0,act,med,chronic_08
240.0,act,med,chronic_08
242.0,act,med,chronic_08
244.0,act,med,chronic_08
246.0,act,med,chronic_08
248.0,sw,med,chronic_08
250.0,sw,med,chronic_08
252.0,sw,med,chronic_08
254.0,sw,med,chronic_08
256.0,sw,med,chronic_08
258.0,sw,med,chronic_08
260.0,sw,med,chronic_08
262.0,sw,med,chronic_08
264.0,sw,med,chronic_08
266.0,sw,med,chronic_08
268.0,act,med,chronic_08
270.0,act,med,chronic_08
272.0,act,med,chronic_08
274.0,act,med,chronic_08
276.0,act,med,chronic_08
278.0,act,med,chronic_08
280.0,act,med,chronic_08
282.0,act,med,chronic_08
284.0,act,med,chronic_08
286.0,act,med,chronic_08
288.0,act,med,chronic_08
290.0,act,med,chronic_08
292.0,act,med,chronic_08
294.0,act,med,chronic_08
296.0,act,med,chronic_08
298.0,act,med,chronic_08
300.0,act,med,chronic_08
302.0,act,med,chronic_08
304.0,act,med,chronic_08
306.0,act,med,chronic_08
308.0,act,med,chronic_08
310.0,act,med,chronic_08
312.0,act,med,chronic_08
314.0,act,med,chronic_08
316.0,act,med,chronic_08
318.0,act,med,chronic_08
320.0,act,med,chronic_08
322.0,act,med,chronic_08
324.0,act,med,chronic_08
326.0,act,med,chronic_08
328.0,act,med,chronic_08
330.0,act,med,chronic_08
332.0,act,med,chronic_08
334.0,act,med,chronic_08
336.0,act,med,chronic_08
338.0,act,med,chronic_08
340.0,act,med,chronic_08
342.0,act,med,chronic_08
344.0,act,med,chronic_08
346.0,act,med,chronic_08
348.0,act,med,chronic_08
350.0,act,med,chronic_08
352.0,act,med,chronic_08
354.0,act,med,chronic_08
356.0,act,med,chronic_08
358.0,act,med,chronic_08
360.0,act,med,chronic_08
362.0,act,med,chronic_08
364.0,act,med,chronic_08
366.0,act,med,chronic_08
368.0,act,med,chronic_08
370.0,act,med,chronic_08
372.0,act,med,chronic_08
374.0,act,med,chronic_08
376.0,act,med,chronic_08
378.0,act,med,chronic_08
380.0,act,med,chronic_08
382.0,act,med,chronic_08
384.0,act,med,chronic_08
386.0,act,med,chronic_08
388.0,act,med,chronic_08
390.0,act,med,chronic_08
392.0,act,med,chronic_08
394.0,act,med,chronic_08
396.0,act,med,chronic_08
398.0,act,med,chronic_08
400.0,act,med,chronic_08
402.0,act,med,chronic_08
404.0,act,med,chronic_08
406.0,act,med,chronic_08
408.0,act,med,chronic_08
410.0,act,med,chronic_08
412.0,act,med,chronic_08
414.0,act,med,chronic_08
416.0,act,med,chronic_08
418.0,act,med,chronic_08
420.0,act,med,chronic_08
422.0,act,med,chronic_08
424.0,act,med,chronic_08
426.0,act,med,chronic_08
428.0,act,med,chronic_08
430.0,act,med,chronic_08
432.0,act,med,chronic_08
434.0,act,med,chronic_08
436.0,act,med,chronic_08
438.0,act,med,chronic_08
440.0,act,med,chronic_08
442.0,act,med,chronic_08
444.0,act,med,chronic_08
446.0,act,med,chronic_08
448.0,sw,med,chronic_08
450.0,sw,med,chronic_08
452.0,sw,med,chronic_08
454.0,sw,med,chronic_08
456.0,sw,med,chronic_08
458.0,sw,med,chronic_08
460.0,sw,med,chronic_08
462.0,sw,med,chronic_08
464.0,sw,med,chronic_08
466.0,sw,med,chronic_08
468.0,sw,med,chronic_08
470.0,sw,med,chronic_08
472.0,sw,med,chronic_08
474.0,sw,med,chronic_08
476.0,sw,med,chronic_08
478.0,sw,med,chronic_08
480.0,sw,med,chronic_08
482.0,sw,med,chronic_08
484.0,sw,med,chronic_08
486.0,sw,med,chronic_08
488.0,sw,med,chronic_08
490.0,sw,med,chronic_08
492.0,sw,med,chronic_08
494.0,sw,med,chronic_08
496.0,sw,med,chronic_08
498.0,sw,med,chronic_08
500.0,sw,med,chronic_08
502.0,sw,med,chronic_08
504.0,sw,med,chronic_08
506.0,sw,med,chronic_08
508.0,sw,med,chronic_08
510.0,sw,med,chronic_08
512.0,sw,med,chronic_08
514.0,sw,med,chronic_08
516.0,sw,med,chronic_08
518.0,sw,med,chronic_08
520.0,sw,med,chronic_08
522.0,sw,med,chronic_08
524.0,sw,med,chronic_08
526.0,sw,med,chronic_08
528.0,sw,med,chronic_08
530.0,sw,med,chronic_08
532.0,sw,med,chronic_08
534.0,sw,med,chronic_08
536.0,sw,med,chronic_08
538.0,sw,med,chronic_08
540.0,sw,med,chronic_08
542.0,sw,med,chronic_08
544.0,sw,med,chronic_08
546.0,sw,med,chronic_08
548.0,sw,med,chronic_08
550.0,sw,med,chronic_08
552.0,sw,med,chronic_08
554.0,sw,med,chronic_08
556.0,sw,med,chronic_08
558.0,sw,med,chronic_08
560.0,sw,med,chronic_08
562.0,sw,med,chronic_08
564.0,sw,med,chronic_08
566.0,sw,med,chronic_08
568.0,sw,med,chronic_08
570.0,sw,med,chronic_08
572.0,sw,med,chronic_08
574.0,sw,med,chronic_08
576.0,sw,med,chronic_08
578.0,sw,med,chronic_08
580.0,sw,med,chronic_08
582.0,sw,med,chronic_08
584.0,sw,med,chronic_08
586.0,sw,med,chronic_08
588.0,sw,med,chronic_08
590.0,sw,med,chronic_08
592.0,sw,med,chronic_08
594.0,sw,med,chronic_08
596.0,sw,med,chronic_08
598.0,sw,med,chronic_08
600.0,sw,med,chronic_08
602.0,sw,med,chronic_08
604.0,sw,med,chronic_08
606.0,sw,med,chronic_08
608.0,sw,med,chronic_08
610.0,sw,med,chronic_08
612.0,act,med,chronic_08
614.0,act,med,chronic_08
616.0,act,med,chronic_08
618.0,act,med,chronic_08
620.0,act,med,chronic_08
622.0,act,med,chronic_08
624.0,act,med,chronic_08
626.0,act,med,chronic_08
628.0,act,med,chronic_08
630.0,act,med,chronic_08
632.0,act,med,chronic_08
634.0,act,med,chronic_08
636.0,sw,med,chronic_08
638.0,sw,med,chronic_08
640.0,sw,med,chronic_08
642.0,sw,med,chronic_08
644.0,sw,med,chronic_08
646.0,sw,med,chronic_08
648.0,sw,med,chronic_08
650.0,sw,med,chronic_08
652.0,sw,med,chronic_08
654.0,sw,med,chronic_08
656.0,sw,med,chronic_08
658.0,sw,med,chronic_08
660.0,sw,med,chronic_08
662.0,sw,med,chronic_08
664.0,sw,med,chronic_08
666.0,sw,med,chronic_08
668.0,sw,med,chronic_08
670.0,sw,med,chronic_08
672.0,sw,med,chronic_08
674.0,sw,med,chronic_08
676.0,sw,med,chronic_08
678.0,sw,med,chronic_08
680.0,sw,med,chronic_08
682.0,sw,med,chronic_08
684.0,sw,med,chronic_08
686.0,sw,med,chronic_08
688.0,sw,med,chronic_08
690.0,sw,med,chronic_08
692.0,sw,med,chronic_08
694.0,sw,med,chronic_08
696.0,sw,med,chronic_08
698.0,sw,med,chronic_08
700.0,sw,med,chronic_08
702.0,sw,med,chronic_08
704.0,sw,med,chronic_08
706.0,sw,med,chronic_08
708.0,sw,med,chronic_08
710.0,sw,med,chronic_08
712.0,sw,med,chronic_08
714.0,sw,med,chronic_08
716.0,sw,med,chronic_08
718.0,sw,med,chronic_08
720.0,sw,med,chronic_08
722.0,sw,med,chronic_08
724.0,sw,med,chronic_08
726.0,sw,med,chronic_08
728.0,sw,med,chronic_08
730.0,sw,med,chronic_08
732.0,sw,med,chronic_08
734.0,sw,med,chronic_08
736.0,sw,med,chronic_08
738.0,sw,med,chronic_08
740.0,sw,med,chronic_08
742.0,sw,med,chronic_08
744.0,sw,med,chronic_08
746.0,sw,med,chronic_08
748.0,sw,med,chronic_08
750.0,sw,med,chronic_08
752.0,sw,med,chronic_08
754.0,sw,med,chronic_08
756.0,sw,med,chronic_08
758.0,sw,med,chronic_08
760.0,sw,med,chronic_08
762.0,sw,med,chronic_08
764.0,sw,med,chronic_08
766.0,sw,med,chronic_08
768.0,sw,med,chronic_08
770.0,sw,med,chronic_08
772.0,sw,med,chronic_08
774.0,sw,med,chronic_08
776.0,sw,med,chronic_08
778.0,sw,med,chronic_08
780.0,sw,med,chronic_08
782.0,sw,med,chronic_08
784.0,sw,med,chronic_08
786.0,sw,med,chronic_08
788.0,sw,med,chronic_08
790.0,sw,med,chronic_08
792.0,sw,med,chronic_08
794.0,sw,med,chronic_08
796.0,sw,med,chronic_08
798.0,sw,med,chronic_08
800.0,sw,med,chronic_08
802.0,sw,med,chronic_08
804.0,sw,med,chronic_08
806.0,sw,med,chronic_08
808.0,sw,med,chronic_08
810.0,sw,med,chronic_08
812.0,sw,med,chronic_08
814.0,sw,med,chronic_08
816.0,sw,med,chronic_08
818.0,sw,med,chronic_08
820.0,sw,med,chronic_08
822.0,sw,med,chronic_08
824.0,sw,med,chronic_08
826.0,sw,med,chronic_08
828.0,sw,med,chronic_08
830.0,sw,med,chronic_08
832.0,sw,med,chronic_08
834.0,sw,med,chronic_08
836.0,sw,med,chronic_08
838.0,sw,med,chronic_08
840.0,sw,med,chronic_08
842.0,sw,med,chronic_08
844.0,sw,med,chronic_08
846.0,sw,med,chronic_08
848.0,sw,med,chronic_08
850.0,sw,med,chronic_08
852.0,sw,med,chronic_08
854.0,sw,med,chronic_08
856.0,sw,med,chronic_08
858.0,sw,med,chronic_08
860.0,sw,med,chronic_08
862.0,sw,med,chronic_08
864.0,sw,med,chronic_08
866.0,sw,med,chronic_08
868.0,sw,med,chronic_08
870.0,sw,med,chronic_08
872.0,sw,med,chronic_08
874.0,sw,med,chronic_08
876.0,sw,med,chronic_08
878.0,sw,med,chronic_08
880.0,sw,med,chronic_08
882.0,sw,med,chronic_08
884.0,sw,med,chronic_08
886.0,sw,med,chronic_08
888.0,sw,med,chronic_08
890.0,sw,med,chronic_08
892.0,sw,med,chronic_08
894.0,sw,med,chronic_08
896.0,sw,med,chronic_08
898.0,sw,med,chronic_08
900.0,sw,med,chronic_08
902.0,sw,med,chronic_08
904.0,sw,med,chronic_08
906.0,sw,med,chronic_08
908.0,sw,med,chronic_08
910.0,sw,med,chronic_08
912.0,sw,med,chronic_08
914.0,sw,med,chronic_08
916.0,sw,med,chronic_08
918.0,sw,med,chronic_08
920.0,sw,med,chronic_08
922.0,sw,med,chronic_08
924.0,sw,med,chronic_08
926.0,sw,med,chronic_08
928.0,sw,med,chronic_08
930.0,sw,med,chronic_08
932.0,sw,med,chronic_08
934.0,sw,med,chronic_08
936.0,sw,med,chronic_08
938.0,sw,med,chronic_08
940.0,sw,med,chronic_08
942.0,sw,med,chronic_08
944.0,sw,med,chronic_08
946.0,sw,med,chronic_08
948.0,sw,med,chronic_08
950.0,sw,med,chronic_08
952.0,sw,med,chronic_08
954.0,sw,med,chronic_08
956.0,sw,med,chronic_08
958.0,sw,med,chronic_08
960.0,sw,med,chronic_08
962.0,sw,med,chronic_08
964.0,sw,med,chronic_08
966.0,sw,med,chronic_08
968.0,sw,med,chronic_08
970.0,sw,med,chronic_08
972.0,sw,med,chronic_08
974.0,sw,med,chronic_08
976.0,sw,med,chronic_08
978.0,sw,med,chronic_08
980.0,sw,med,chronic_08
982.0,sw,med,chronic_08
984.0,sw,med,chronic_08
986.0,sw,med,chronic_08
988.0,sw,med,chronic_08
990.0,sw,med,chronic_08
992.0,sw,med,chronic_08
994.0,sw,med,chronic_08
996.0,sw,med,chronic_08
998.0,sw,med,chronic_08
1000.0,act,med,chronic_08
1002.0,act,med,chronic_08
1004.0,act,med,chronic_08
1006.0,sw,med,chronic_08
1008.0,sw,med,chronic_08
1010.0,sw,med,chronic_08
1012.0,sw,med,chronic_08
1014.0,sw,med,chronic_08
1016.0,sw,med,chronic_08
1018.0,sw,med,chronic_08
1020.0,sw,med,chronic_08
1022.0,sw,med,chronic_08
1024.0,sw,med,chronic_08
1026.0,sw,med,chronic_08
1028.0,sw,med,chronic_08
1030.0,sw,med,chronic_08
1032.0,sw,med,chronic_08
1034.0,sw,med,chronic_08
1036.0,sw,med,chronic_08
1038.0,sw,med,chronic_08
1040.0,sw,med,chronic_08
1042.0,sw,med,chronic_08
1044.0,sw,med,chronic_08
1046.0,sw,med,chronic_08
1048.0,sw,med,chronic_08
1050.0,sw,med,chronic_08
1052.0,sw,med,chronic_08
1054.0,sw,med,chronic_08
1056.0,sw,med,chronic_08
1058.0,sw,med,chronic_08
1060.0,sw,med,chronic_08
1062.0,sw,med,chronic_08
1064.0,sw,med,chronic_08
1066.0,sw,med,chronic_08
1068.0,sw,med,chronic_08
1070.0,sw,med,chronic_08
1072.0,sw,med,chronic_08
1074.0,act,med,chronic_08
1076.0,act,med,chronic_08
1078.0,act,med,chronic_08
1080.0,act,med,chronic_08
1082.0,act,med,chronic_08
1084.0,act,med,chronic_08
1086.0,act,med,chronic_08
1088.0,act,med,chronic_08
1090.0,act,med,chronic_08
1092.0,act,med,chronic_08
1094.0,act,med,chronic_08
1096.0,act,med,chronic_08
1098.0,act,med,chronic_08
1100.0,act,med,chronic_08
1102.0,act,med,chronic_08
1104.0,act,med,chronic_08
1106.0,act,med,chronic_08
1108.0,act,med,chronic_08
1110.0,act,med,chronic_08
1112.0,act,med,chronic_08
1114.0,act,med,chronic_08
1116.0,act,med,chronic_08
1118.0,act,med,chronic_08
1120.0,act,med,chronic_08
1122.0,act,med,chronic_08
1124.0,act,med,chronic_08
1126.0,act,med,chronic_08
1128.0,act,med,chronic_08
1130.0,act,med,chronic_08
1132.0,act,med,chronic_08
1134.0,act,med,chronic_08
1136.0,act,med,chronic_08
1138.0,act,med,chronic_08
1140.0,act,med,chronic_08
1142.0,act,med,chronic_08
1144.0,act,med,chronic_08
1146.0,act,med,chronic_08
1148.0,act,med,chronic_08
1150.0,act,med,chronic_08
1152.0,act,med,chronic_08
1154.0,act,med,chronic_08
1156.0,act,med,chronic_08
1158.0,act,med,chronic_08
1160.0,act,med,chronic_08
1162.0,act,med,chronic_08
1164.0,act,med,chronic_08
1166.0,act,med,chronic_08
1168.0,act,med,chronic_08
1170.0,act,med,chronic_08
1172.0,act,med,chronic_08
1174.0,act,med,chronic_08
1176.0,act,med,chronic_08
1178.0,sw,med,chronic_08
1180.0,sw,med,chronic_08
1182.0,sw,med,chronic_08
1184.0,sw,med,chronic_08
1186.0,act,med,chronic_08
1188.0,act,med,chronic_08
1190.0,act,med,chronic_08
1192.0,act,med,chronic_08
1194.0,act,med,chronic_08
1196.0,act,med,chronic_08
1198.0,act,med,chronic_08
1200.0,act,med,chronic_08
1202.0,act,med,chronic_08
1204.0,act,med,chronic_08
1206.0,act,med,chronic_08
1208.0,act,med,chronic_08
1210.0,act,med,chronic_08
1212.0,act,med,chronic_08
1214.0,sw,med,chronic_08
1216.0,sw,med,chronic_08
1218.0,sw,med,chronic_08
1220.0,sw,med,chronic_08
1222.0,sw,med,chronic_08
1224.0,sw,med,chronic_08
1226.0,sw,med,chronic_08
1228.0,act,med,chronic_08
1230.0,act,med,chronic_08
1232.0,act,med,chronic_08
1234.0,act,med,chronic_08
1236.0,act,med,chronic_08
1238.0,act,med,chronic_08
1240.0,act,med,chronic_08
1242.0,act,med,chronic_08
1244.0,sw,med,chronic_08
1246.0,sw,med,chronic_08
1248.0,sw,med,chronic_08
1250.0,sw,med,chronic_08
1252.0,sw,med,chronic_08
1254.0,sw,med,chronic_08
1256.0,sw,med,chronic_08
1258.0,sw,med,chronic_08
1260.0,sw,med,chronic_08
1262.0,act,med,chronic_08
1264.0,act,med,chronic_08
1266.0,act,med,chronic_08
1268.0,act,med,chronic_08
1270.0,act,med,chronic_08
1272.0,act,med,chronic_08
1274.0,act,med,chronic_08
1276.0,act,med,chronic_08
1278.0,act,med,chronic_08
1280.0,act,med,chronic_08
1282.0,act,med,chronic_08
1284.0,act,med,chronic_08
1286.0,act,med,chronic_08
1288.0,act,med,chronic_08
1290.0,act,med,chronic_08
1292.0,act,med,chronic_08
1294.0,act,med,chronic_08
1296.0,act,med,chronic_08
1298.0,act,med,chronic_08
1300.0,act,med,chronic_08
1302.0,act,med,chronic_08
1304.0,act,med,chronic_08
1306.0,act,med,chronic_08
1308.0,act,med,chronic_08
1310.0,act,med,chronic_08
1312.0,act,med,chronic_08
1314.0,act,med,chronic_08
1316.0,act,med,chronic_08
1318.0,act,med,chronic_08
1320.0,act,med,chronic_08
1322.0,act,med,chronic_08
1324.0,act,med,chronic_08
1326.0,act,med,chronic_08
1328.0,act,med,chronic_08
1330.0,act,med,chronic_08
1332.0,act,med,chronic_08
1334.0,act,med,chronic_08
1336.0,act,med,chronic_08
1338.0,act,med,chronic_08
1340.0,act,med,chronic_08
1342.0,act,med,chronic_08
1344.0,act,med,chronic_08
1346.0,act,med,chronic_08
1348.0,act,med,chronic_08
1350.0,act,med,chronic_08
1352.0,act,med,chronic_08
1354.0,act,med,chronic_08
1356.0,act,med,chronic_08
1358.0,act,med,chronic_08
1360.0,act,med,chronic_08
1362.0,act,med,chronic_08
1364.0,act,med,chronic_08
1366.0,act,med,chronic_08
1368.0,act,med,chronic_08
1370.0,act,med,chronic_08
1372.0,act,med,chronic_08
1374.0,act,med,chronic_08
1376.0,act,med,chronic_08
1378.0,act,med,chronic_08
1380.0,sw,med,chronic_08
1382.0,sw,med,chronic_08
1384.0,sw,med,chronic_08
1386.0,sw,med,chronic_08
1388.0,sw,med,chronic_08
1390.0,sw,med,chronic_08
1392.0,sw,med,chronic_08
1394.0,sw,med,chronic_08
1396.0,sw,med,chronic_08
1398.0,sw,med,chronic_08
1400.0,sw,med,chronic_08
1402.0,sw,med,chronic_08
1404.0,sw,med,chronic_08
1406.0,sw,med,chronic_08
1408.0,sw,med,chronic_08
1410.0,sw,med,chronic_08
1412.0,sw,med,chronic_08
1414.0,sw,med,chronic_08
1416.0,sw,med,chronic_08
1418.0,sw,med,chronic_08
1420.0,sw,med,chronic_08
1422.0,sw,med,chronic_08
1424.0,sw,med,chronic_08
1426.0,sw,med,chronic_08
1428.0,sw,med,chronic_08
1430.0,sw,med,chronic_08
1432.0,sw,med,chronic_08
1434.0,sw,med,chronic_08
1436.0,sw,med,chronic_08
1438.0,sw,med,chronic_08
1440.0,sw,med,chronic_08
1442.0,sw,med,chronic_08
1444.0,sw,med,chronic_08
1446.0,sw,med,chronic_08
1448.0,sw,med,chronic_08
1450.0,sw,med,chronic_08
1452.0,sw,med,chronic_08
1454.0,sw,med,chronic_08
1456.0,sw,med,chronic_08
1458.0,sw,med,chronic_08
1460.0,sw,med,chronic_08
1462.0,sw,med,chronic_08
1464.0,sw,med,chronic_08
1466.0,sw,med,chronic_08
1468.0,sw,med,chronic_08
1470.0,sw,med,chronic_08
1472.0,sw,med,chronic_08
1474.0,sw,med,chronic_08
1476.0,sw,med,chronic_08
1478.0,act,med,chronic_08
1480.0,act,med,chronic_08
1482.0,act,med,chronic_08
1484.0,act,med,chronic_08
1486.0,act,med,chronic_08
1488.0,act,med,chronic_08
1490.0,act,med,chronic_08
1492.0,act,med,chronic_08
1494.0,act,med,chronic_08
1496.0,act,med,chronic_08
1498.0,sw,med,chronic_08
1500.0,sw,med,chronic_08
1502.0,sw,med,chronic_08
1504.0,sw,med,chronic_08
1506.0,sw,med,chronic_08
1508.0,sw,med,chronic_08
1510.0,sw,med,chronic_08
1512.0,sw,med,chronic_08
1514.0,sw,med,chronic_08
1516.0,sw,med,chronic_08
1518.0,sw,med,chronic_08
1520.0,sw,med,chronic_08
1522.0,sw,med,chronic_08
1524.0,sw,med,chronic_08
1526.0,sw,med,chronic_08
1528.0,sw,med,chronic_08
1530.0,sw,med,chronic_08
1532.0,sw,med,chronic_08
1534.0,sw,med,chronic_08
1536.0,sw,med,chronic_08
1538.0,sw,med,chronic_08
1540.0,sw,med,chronic_08
1542.0,sw,med,chronic_08
1544.0,sw,med,chronic_08
1546.0,sw,med,chronic_08
1548.0,sw,med,chronic_08
1550.0,sw,med,chronic_08
1552.0,sw,med,chronic_08
1554.0,sw,med,chronic_08
1556.0,sw,med,chronic_08
1558.0,sw,med,chronic_08
1560.0,sw,med,chronic_08
1562.0,sw,med,chronic_08
1564.0,sw,med,chronic_08
1566.0,sw,med,chronic_08
1568.0,sw,med,chronic_08
1570.0,sw,med,chronic_08
1572.0,sw,med,chronic_08
1574.0,act,med,chronic_08
1576.0,act,med,chronic_08
1578.0,act,med,chronic_08
1580.0,act,med,chronic_08
1582.0,act,med,chronic_08
1584.0,sw,med,chronic_08
1586.0,sw,med,chronic_08
1588.0,sw,med,chronic_08
1590.0,sw,med,chronic_08
1592.0,sw,med,chronic_08
1594.0,sw,med,chronic_08
1596.0,sw,med,chronic_08
1598.0,sw,med,chronic_08
1600.0,sw,med,chronic_08
1602.0,sw,med,chronic_08
1604.0,sw,med,chronic_08
1606.0,sw,med,chronic_08
1608.0,sw,med,chronic_08
1610.0,sw,med,chronic_08
1612.0,sw,med,chronic_08
1614.0,sw,med,chronic_08
1616.0,sw,med,chronic_08
1618.0,sw,med,chronic_08
1620.0,sw,med,chronic_08
1622.0,sw,med,chronic_08
1624.0,sw,med,chronic_08
1626.0,sw,med,chronic_08
1628.0,sw,med,chronic_08
1630.0,sw,med,chronic_08
1632.0,sw,med,chronic_08
1634.0,sw,med,chronic_08
1636.0,sw,med,chronic_08
1638.0,sw,med,chronic_08
1640.0,sw,med,chronic_08
1642.0,sw,med,chronic_08
1644.0,sw,med,chronic_08
1646.0,sw,med,chronic_08
1648.0,sw,med,chronic_08
1650.0,sw,med,chronic_08
1652.0,sw,med,chronic_08
1654.0,sw,med,chronic_08
1656.0,sw,med,chronic_08
1658.0,sw,med,chronic_08
1660.0,sw,med,chronic_08
1662.0,sw,med,chronic_08
1664.0,sw,med,chronic_08
1666.0,sw,med,chronic_08
1668.0,sw,med,chronic_08
1670.0,sw,med,chronic_08
1672.0,sw,med,chronic_08
1674.0,sw,med,chronic_08
1676.0,sw,med,chronic_08
1678.0,sw,med,chronic_08
1680.0,sw,med,chronic_08
1682.0,sw,med,chronic_08
1684.0,sw,med,chronic_08
1686.0,sw,med,chronic_08
1688.0,sw,med,chronic_08
1690.0,sw,med,chronic_08
